lat,lng
0.760726258,0.532918364
0.707944988,0.157815933
0.353687283,0.891299442
0.034395651,0.561736121
0.924768041,0.586494105
0.390628556,0.499711954
0.462860795,0.250395
0.618399812,0.390239912
0.662093887,0.774378372
0.263578581,0.676985392
0.354153957,0.956113461
0.736947823,0.556060978
0.211752016,0.648458635
0.297502769,0.037181854
0.732037142,0.525716557
0.580774846,0.600838219
0.682265696,0.144988224
0.777880322,0.507698511
0.691367457,0.142436122
0.447232557,0.008109453
0.233128659,0.109156846
0.314605132,0.214473945
0.119007515,0.780553598
0.816429718,0.129984105
0.275813271,0.100994063
0.187478653,0.866286687
0.764864636,0.969915865
0.335252411,0.928334465
0.865571936,0.459591889
0.838431538,0.347193435
0.985085344,0.874443849
0.839881439,0.54529
0.19563278,0.802504713
0.912362412,0.389500634
0.308100558,0.83556622
0.944026473,0.274165195
0.083764216,0.614808074
0.600452074,0.784188312
0.709257206,0.076375073
0.705509857,0.729106702
0.424760315,0.454170668
0.78305106,0.928332591
0.778128465,0.354093382
0.945229157,0.390628984
0.577113698,0.704426666
0.056928859,0.284504983
0.26346719,0.120882666
0.619282253,0.954350368
0.480041082,0.624780657
0.714216072,0.50069338
0.010380975,0.839724473
0.742666092,0.428140067
0.078638985,0.141841314
0.807602154,0.867971977
0.187376741,0.837853306
0.450717989,0.240931899
0.940477873,0.283716354
0.555635951,0.960324646
0.201292898,0.002527814
0.100756206,0.099322047
0.534617082,0.709276263
0.110641512,0.648813126
0.92702615,0.642450086
0.32287574,0.061311211
0.224360114,0.089267573
0.083881003,0.316896425
0.23604312,0.872371157
0.724789765,0.90678291
0.098839523,0.215718427
0.968695837,0.003689209
0.097183922,0.951950986
0.679624771,0.391211961
0.499882133,0.86078269
0.23321732,0.406515225
0.913755797,0.618618912
0.641670581,0.619521332
0.699899881,0.595655903
0.515575622,0.124447569
0.039457242,0.203857801
0.830648765,0.875212346
0.295283668,0.04652718
0.605985048,0.108651492
0.032850368,0.824469221
0.867899673,0.61389431
0.596076745,0.124665006
0.405170961,0.581749163
0.598181628,0.424564697
0.605867346,0.146356564
0.721704959,0.785854165
0.282091216,0.628194462
0.159539027,0.416328869
0.254767862,0.880558133
0.979370219,0.787528182
0.304082355,0.224766926
0.254854383,0.77399709
0.445480228,0.904823472
0.951003255,0.435011151
0.061058411,0.873305321
0.197350027,0.099388222
0.084900742,0.432348235
0.316358469,0.671252501
0.711006456,0.546545865
0.280169519,0.712763214
0.782197849,0.41352024
0.143056922,0.163218337
0.342616296,0.130356114
0.330238818,0.715155272
0.761443357,0.175715532
0.124100735,0.209025612
0.686496087,0.291460063
0.635741154,0.9570285
0.854064995,0.808150305
0.517746935,0.237964926
0.996547747,0.489149405
0.320078601,0.142814101
0.163741849,0.765033666
0.630289168,0.621798664
0.288800497,0.519735059
0.019479413,0.664875674
0.456813344,0.641845202
0.930459209,0.989118726
0.735830205,0.815792575
0.383902055,0.786632291
0.794905744,0.938349204
0.467161841,0.654811606
0.019657591,0.67660902
0.891028198,0.436267987
0.645264685,0.910887685
0.770140616,0.755741998
0.79239428,0.103602705
0.609614977,0.88104427
0.297084401,0.952054078
0.513575671,0.85072989
0.828543729,0.195944986
0.682265904,0.99688634
0.461573311,0.848325586
0.189171707,0.997473825
0.419826961,0.892494257
0.302744458,0.605590244
0.00854609,0.500519373
0.588605667,0.344548106
0.511403489,0.573633834
0.669010702,0.870748255
0.11651748,0.552630805
0.443562114,0.107474532
0.934439219,0.98521655
0.252750624,0.08440434
0.77306689,0.279449178
0.523625228,0.398785757
0.106720585,0.310464537
0.301153895,0.433608737
0.312782032,0.152729607
0.719693602,0.395446727
0.024880824,0.987367029
0.388446458,0.866256651
0.497321051,0.377315519
0.197963446,0.833928303
0.288983112,0.450742593
0.314067032,0.922858826
0.490157962,0.657446783
0.678959892,0.956024496
0.605350139,0.217575177
0.848579927,0.918429223
0.515338903,0.163640781
0.184573856,0.808634695
0.98759885,0.479216074
0.908425206,0.185619215
0.095039644,0.328479573
0.586058768,0.693202299
0.359458272,0.768231489
0.355582498,0.338563001
0.000436401,0.497175138
0.867552438,0.590174112
0.175179511,0.407074796
0.880077863,0.673910957
0.612226937,0.702795424
0.142002737,0.782054987
0.463143377,0.378452789
0.2016338,0.915170309
0.708294736,0.462038492
0.318506423,0.945913285
0.726142716,0.347806501
0.795212524,0.878242975
0.695802902,0.712383395
0.229739041,0.566072549
0.950341252,0.571233792
0.602568024,0.073714304
0.541661971,0.149934763
0.702872755,0.235991958
0.807153035,0.263043851
0.885587923,0.638592571
0.799141383,0.155065974
0.716388728,0.530826064
0.536199629,0.826136358
0.938590642,0.228089871
0.566976168,0.359747984
0.344989545,0.692079477
0.267753541,0.839339895
0.278231879,0.290017925
0.604553297,0.201687376
0.962368431,0.383439406
0.971299959,0.291510384
0.14444202,0.593952301
0.985126003,0.288610362
0.172311858,0.407793917
0.716550211,0.783402268
0.465837464,0.05913582
0.687725356,0.881756036
0.641917456,0.13225083
0.370757612,0.177658486
0.707114147,0.38308547
0.668185597,0.494162275
0.009874357,0.463970107
0.529664724,0.747219156
0.835801111,0.435492462
0.044125271,0.082082296
0.557104834,0.308736818
0.506408509,0.337881382
0.480764242,0.028100631
0.609336598,0.164948768
0.241570127,0.116745856
0.048550854,0.564981547
0.496893,0.115679139
0.719504798,0.799204395
0.141965021,0.692889072
0.997687673,0.293224155
0.007976801,0.764410087
0.355491877,0.208607787
0.305882922,0.44868863
0.851840892,0.121295703
0.497655027,0.847197355
0.160892447,0.56322349
0.817275105,0.753634994
0.469702387,0.834766955
0.482506309,0.227424377
0.954778227,0.451932029
0.789758783,0.173669709
0.556611794,0.780922837
0.707422864,0.923757892
0.367425442,0.861408108
0.03226765,0.788300992
0.38773413,0.338478672
0.91637172,0.307928089
0.488476236,0.129610715
0.131258722,0.727986248
0.207843506,0.933430752
0.337231834,0.974902198
0.114993004,0.376080736
0.859119751,0.09643679
0.893867082,0.706098757
0.746856807,0.681238195
0.367927722,0.674981774
0.952741201,0.156249942
0.810914758,0.475110307
0.285965788,0.767495863
0.613827074,0.871497749
0.058739821,0.011383117
0.531630511,0.699675354
0.363485209,0.671599557
0.591983787,0.247192705
0.5171186,0.590016659
0.806087851,0.864515113
0.897562547,0.018920959
0.155752746,0.04504584
0.870112808,0.556201222
0.186448456,0.029863989
0.513547218,0.046548058
0.354577669,0.307437055
0.007246175,0.821358138
0.688039453,0.578376586
0.587389178,0.05138141
0.031495688,0.642813423
0.683391784,0.600507568
0.747290723,0.718311038
0.440240712,0.811393949
0.578406065,0.916763848
0.796145498,0.806391297
0.889951749,0.078484862
0.096649824,0.750120936
0.240543758,0.48444455
0.805278818,0.794937555
0.379290105,0.713730489
0.897842007,0.500270002
0.122974353,0.693891384
0.385858272,0.632709602
0.783378665,0.610661318
0.700347928,0.343535039
0.055310122,0.853154736
0.666146449,0.704024935
0.721892028,0.511555095
0.990869512,0.419644558
0.210723255,0.095638205
0.330440232,0.398800246
0.139298285,0.83950671
0.430822232,0.192047325
0.168516283,0.087852179
0.525300637,0.029136063
0.373452205,0.182222611
0.556662382,0.00263748
0.507126066,0.423848702
0.212365117,0.716877332
0.334920292,0.845974956
0.156768139,0.069876816
0.914397631,0.393921604
0.25254391,0.380823876
0.880502648,0.602140305
0.003127829,0.840124315
0.591481591,0.524357864
0.375204402,0.245150738
0.013236109,0.402965408
0.336637096,0.53849251
0.598769446,0.262527165
0.915564425,0.728973934
0.510954189,0.772334425
0.636926765,0.088575488
0.407932067,0.964999333
0.332508934,0.151893658
0.686685751,0.533253073
0.777483835,0.995045085
0.21768672,0.65375066
0.812225899,0.239908276
0.651864477,0.997875213
0.614983721,0.571466501
0.432592765,0.662115308
0.44280619,0.07760781
0.354091163,0.036959112
0.042575351,0.673819265
0.598233271,0.126701328
0.704226776,0.266111726
0.428062306,0.653432951
0.063338118,0.856639662
0.021658692,0.549199146
0.16986352,0.563306439
0.191899341,0.873834808
0.35142467,0.586583442
0.485397497,0.575259506
0.987330595,0.48578707
0.69592814,0.477257789
0.352706851,0.331927355
0.440953186,0.687846551
0.895156356,0.282004701
0.278925658,0.383526957
0.093678778,0.246283858
0.169324513,0.547168008
0.194851126,0.569147144
0.295609671,0.748481731
0.168894957,0.86410812
0.181964948,0.082417167
0.246321535,0.674801268
0.184611541,0.514105421
0.68719289,0.728876608
0.120946564,0.756760429
0.466683417,0.668620371
0.266518564,0.600959942
0.190658311,0.756942869
0.650525974,0.408312755
0.96546831,0.624730294
0.374504331,0.038410977
0.14642918,0.809657394
0.357208342,0.785852857
0.76511324,0.894797741
0.814954706,0.154709584
0.401247417,0.563185105
0.008875168,0.708506768
0.222778581,0.631598364
0.439768386,0.349575877
0.255072801,0.14422447
0.260513115,0.177305056
0.855749608,0.681210255
0.04917934,0.919548582
0.973421477,0.009131875
0.010156609,0.748074194
0.300764137,0.447361737
0.747253622,0.136455706
0.553436289,0.726249408
0.304725446,0.086273228
0.719918484,0.395085791
0.357336474,0.685448538
0.102573154,0.34506217
0.580690222,0.593167781
0.600810728,0.94971897
0.826911494,0.835812543
0.853005922,0.920439675
0.991112576,0.940487467
0.436114417,0.947283417
0.520395351,0.080620918
0.046591376,0.167432165
0.080427996,0.932855279
0.764260086,0.270452178
0.383102846,0.793289034
0.073455531,0.549547237
0.865851358,0.858425343
0.675580654,0.392194503
0.125950343,0.294588577
0.368336198,0.743857025
0.080287827,0.153834381
0.846900755,0.226926884
0.917380266,0.058271493
0.465232033,0.119120002
0.686585572,0.412433271
0.582295903,0.306298673
0.351925874,0.355432925
0.663229162,0.68237695
0.853862941,0.378934657
0.743200031,0.209076835
0.44918378,0.154516699
0.095214183,0.312682703
0.006900468,0.476253383
0.894531527,0.921338912
0.583108245,0.47743698
0.612116939,0.608173977
0.700175603,0.995053443
0.539284701,0.033498171
0.343552861,0.002016603
0.424937692,0.989283851
0.457119469,0.439076654
0.313892077,0.851256284
0.994158932,0.169114541
0.97440037,0.513759822
0.747045753,0.034671367
0.472994622,0.446379995
0.321116664,0.453379086
0.238775024,0.042700457
0.472751638,0.567313034
0.786625749,0.707021006
0.775903229,0.965164117
0.838899601,0.798164145
0.446369753,0.547901006
0.943940341,0.494956582
0.562338381,0.759163476
0.276753139,0.493334599
0.941622265,0.337237062
0.598002184,0.163575624
0.897281135,0.748730609
0.885593026,0.992173909
0.85640895,0.271906369
0.152022862,0.224568557
0.232475762,0.366825656
0.07050976,0.582388266
0.103961424,0.092787938
0.610777546,0.036748493
0.868018054,0.106006104
0.569829415,0.388776498
0.359644425,0.350847228
0.226963822,0.418896623
0.709330671,0.211398836
0.656128461,0.16131378
0.062830817,0.909878082
0.0459969,0.594240221
0.52471672,0.485024875
0.524105855,0.460385294
0.082298206,0.169637873
0.192687545,0.366198429
0.102266413,0.184324202
0.66589735,0.708215729
0.65348354,0.609745695
0.664787863,0.628571638
0.077657233,0.405545216
0.650759072,0.009979843
0.383209529,0.079211031
0.883080904,0.450867648
0.907131772,0.222809189
0.136536719,0.992033812
0.19343399,0.36237765
0.063703456,0.659337932
0.158602978,0.37248084
0.541856792,0.6694201
0.363831546,0.294810026
0.386883163,0.331709069
0.03336646,0.421447359
0.52292557,0.86330444
0.926659377,0.217358584
0.764499306,0.771819123
0.019265941,0.66626976
0.044811334,0.853026381
0.628873785,0.494802747
0.880406601,0.197711816
0.013995699,0.45134796
0.735847337,0.789092765
0.568614503,0.249461293
0.67892751,0.571934708
0.32573024,0.736841008
0.404349505,0.01155402
0.190993358,0.080469498
0.025544425,0.506374741
0.753434712,0.613640402
0.690083432,0.168418599
0.247024886,0.181284564
0.499246234,0.432810014
0.768266898,0.180409858
0.503069829,0.599884272
0.45034137,0.7551589
0.473035697,0.527691062
0.602577174,0.477773969
0.503713492,0.525892013
0.233978575,0.214080566
0.717017632,0.727528755
0.887401228,0.728435798
0.352995374,0.847921005
0.981139253,0.232773093
0.411283415,0.707543366
0.138468728,0.809769008
0.890767051,0.792012715
0.672467904,0.030211081
0.43123463,0.78501588
0.811188864,0.217597939
0.406837847,0.573331115
0.961843488,0.477665137
0.632616928,0.804420034
0.597774895,0.829316404
0.75052846,0.014098326
0.158844983,0.631507702
0.748248963,0.467519773
0.758262458,0.607113144
0.081585143,0.48639601
0.748043127,0.040010485
0.680105294,0.460791463
0.226461741,0.020908877
0.226885809,0.560967935
0.4028839,0.964348021
0.155782019,0.977880011
0.237369209,0.501801375
0.249280638,0.010047484
0.65321795,0.044129391
0.422930894,0.162900282
0.837670241,0.238372951
0.654855958,0.625262592
0.99618399,0.252229683
0.604496787,0.839594177
0.46962004,0.497235141
0.107450751,0.5957047
0.816322831,0.273504371
0.908644398,0.695192929
0.869554586,0.425578813
0.778418646,0.159509942
0.554139815,0.984195663
0.375180786,0.687396599
0.008637183,0.236792514
0.746113681,0.662947429
0.249832296,0.292776985
0.568625073,0.390293951
0.083792865,0.605043248
0.271607268,0.540812091
0.607290114,0.016443515
0.275592526,0.849957791
0.591601785,0.223929357
0.60199357,0.355147745
0.613325261,0.203464179
0.717953267,0.234969549
0.875295967,0.937465662
0.480682041,0.279391328
0.924994791,0.223396526
0.146033249,0.968866418
0.319695885,0.620406749
0.352726657,0.768374511
0.406124537,0.025813642
0.863731205,0.339976059
0.410425394,0.991645649
0.436343168,0.588314466
0.664912648,0.56532141
0.084069017,0.464520187
0.103787996,0.05420427
0.713932708,0.334683712
0.066469599,0.480656891
0.449846574,0.195927039
0.64693546,0.26068385
0.291370897,0.393776579
0.934142734,0.819194764
0.178792874,0.391686597
0.236179907,0.338949284
0.461702095,0.0090649
0.231213024,0.881594102
0.507337068,0.071610542
0.950216975,0.236178895
0.415532449,0.570901227
0.925221833,0.660584121
0.7958487,0.795696168
0.301845239,0.493950707
0.19367655,0.494068523
0.367604111,0.37128802
0.233758882,0.458797436
0.592764537,0.604763936
0.69751654,0.224584322
0.141889092,0.543376829
0.794856691,0.98043858
0.244915422,0.91525629
0.041474052,0.748188912
0.881253908,0.688557667
0.602473063,0.620377063
0.699161091,0.590414312
0.770929439,0.323709269
0.931592131,0.551656981
0.327170467,0.990864153
0.315292293,0.580904263
0.953288565,0.433375974
0.116320232,0.539736235
0.61288558,0.219775859
0.985354984,0.543296649
0.523508851,0.204735804
0.443437282,0.930208735
0.586281358,0.724734212
0.907050537,0.766325392
0.856912058,0.211673541
0.076399902,0.512112888
0.622932051,0.442738818
0.394197229,0.081326858
0.420332751,0.800283459
0.310229419,0.917854238
0.902454094,0.312671952
0.853392548,0.385266343
0.992519009,0.805886684
0.340113865,0.463141861
0.388750156,0.795937504
0.950686929,0.781458765
0.370639968,0.745960297
0.113763594,0.727810437
0.724943757,0.866369766
0.641591845,0.991252492
0.492420601,0.102143877
0.911423264,0.724062957
0.156868833,0.983253935
0.003544019,0.680821612
0.977048363,0.467687472
0.460297588,0.956416348
0.233067152,0.714973668
0.943585175,0.064241244
0.25036033,0.246986652
0.938325059,0.842427391
0.600062119,0.803258124
0.582618986,0.390914213
0.259113738,0.353131889
0.275587198,0.303345493
0.822276021,0.024111247
0.060437338,0.278603948
0.744072747,0.08704807
0.047856084,0.192035505
0.165639081,0.648842748
0.267089679,0.693661453
0.564190481,0.766073796
0.079011535,0.388537311
0.664648522,0.220349707
0.1547696,0.760240561
0.308791202,0.775736086
0.643335409,0.546867186
0.943787735,0.277594418
0.782982589,0.312016636
0.558127765,0.049729856
0.176649001,0.500365897
0.28664274,0.174881858
0.159405746,0.327971111
0.344174831,0.031358119
0.962655604,0.527746536
0.227111539,0.017593775
0.208087554,0.661847074
0.644669372,0.213450049
0.440614405,0.162594417
0.223345787,0.805741184
0.421615998,0.481532473
0.921166354,0.522015938
0.219146995,0.142641029
0.127865611,0.604546215
0.253077557,0.148607133
0.888922337,0.540164152
0.780294063,0.561173129
0.062659912,0.993046803
0.337638476,0.775063135
0.155848978,0.988004198
0.839754053,0.270187085
0.115971395,0.267987756
0.721427567,0.542670076
0.066185234,0.399786939
0.223175173,0.326299596
0.583248616,0.201170401
0.72338024,0.539790514
0.822414988,0.386766039
0.513682689,0.357323421
0.633846056,0.146131404
0.77750114,0.337888209
0.975067512,0.345665603
0.636739534,0.628738132
0.070337482,0.649638793
0.175608097,0.93526261
0.272658014,0.281315266
0.352789688,0.672498432
0.312727576,0.007470023
0.322500767,0.043227973
0.942864576,0.235110816
0.607552504,0.934108304
0.519065912,0.934731072
0.27651882,0.377689022
0.583085905,0.876804173
0.152592368,0.426582702
0.135002007,0.650130654
0.787513037,0.884780292
0.619570711,0.390727618
0.97376265,0.31833667
0.662171054,0.486905351
0.35603419,0.333857247
0.242876533,0.452404886
0.597857245,0.233389129
0.346799644,0.982299367
0.780441249,0.734903676
0.253004319,0.016042909
0.407238581,0.029702399
0.734008874,0.430177747
0.106127474,0.49168278
0.251452228,0.711152104
0.139022429,0.084560461
0.687340765,0.144218015
0.805730023,0.660117182
0.032771449,0.704613094
0.409720363,0.280477203
0.812615743,0.575935089
0.027513218,0.63461759
0.682841817,0.767032631
0.550506649,0.883842096
0.518284524,0.417927088
0.665330653,0.199601195
0.185843762,0.942221556
0.663564581,0.91250541
0.320287985,0.308649708
0.811876528,0.129874878
0.367172386,0.644971506
0.072674307,0.677915935
0.098326968,0.31944034
0.287099558,0.428683026
0.980617846,0.277661913
0.258182805,0.660147678
0.592871186,0.782890516
0.062466699,0.216266242
0.701975207,0.766068182
0.3828905,0.7804147
0.239703162,0.315121265
0.508477264,0.195136916
0.932972222,0.354705141
0.634063283,0.414343723
0.78237038,0.189949784
0.925432291,0.369340712
0.444143419,0.611760518
0.890511057,0.233748434
0.180834068,0.060724621
0.748036949,0.90285144
0.471498127,0.271765124
0.899326761,0.319476677
0.155893068,0.228037875
0.622300596,0.139835341
0.88550787,0.315819837
0.321822446,0.487213475
0.813294485,0.981623195
0.311646836,0.944143194
0.620157123,0.804407047
0.608946303,0.836782994
0.195988926,0.057586167
0.770663768,0.475559871
0.38436406,0.780288271
0.154005369,0.960725302
0.879536478,0.4121212
0.365663508,0.043144362
0.873038664,0.338317783
0.56033428,0.004199055
0.920236666,0.364622329
0.532612716,0.2144481
0.059027221,0.831275661
0.487466856,0.234998235
0.492144859,0.665255087
0.876473305,0.779540773
0.399454192,0.881974526
0.804752459,0.338021059
0.355354219,0.528387878
0.745981497,0.157091978
0.782114823,0.580499382
0.973580129,0.320073788
0.00684154,0.028895354
0.878037909,0.877910319
0.074940112,0.832020374
0.152022918,0.197117623
0.202774894,0.191197952
0.471372366,0.615693443
0.722438868,0.871571764
0.981943804,0.386104805
0.366578769,0.089534069
0.215582197,0.672586151
0.763882778,0.666127514
0.138025918,0.447595296
0.247586277,0.84127519
0.75505527,0.391848035
0.313981397,0.518146043
0.970399888,0.393465309
0.632073206,0.372330925
0.952591156,0.432625781
0.488824466,0.344870527
0.443191127,0.581609932
0.903343801,0.522439489
0.491965003,0.732884832
0.57079702,0.902169992
0.770591189,0.015099658
0.621555111,0.700613242
0.71356133,0.388611065
0.21493845,0.122071478
0.558663342,0.984111949
0.966456351,0.514867754
0.325315294,0.357044057
0.954181703,0.390260621
0.326643252,0.253261072
0.981821358,0.852090972
0.560936652,0.666863668
0.916106207,0.408461833
0.100966312,0.137490104
0.166438944,0.818070846
0.256302592,0.587814127
0.708518314,0.497619914
0.186933365,0.091824812
0.565976076,0.635734031
0.391183899,0.486729286
0.394766198,0.420543924
0.026825617,0.121729378
0.274026255,0.910404375
0.978464537,0.858419256
0.961487823,0.111748259
0.380371204,0.301249667
0.695030041,0.791526629
0.356557559,0.232598983
0.767980649,0.202751055
0.814414892,0.253193034
0.646083587,0.073437823
0.411318296,0.334874863
0.50274202,0.073966209
0.195532739,0.453814964
0.013554556,0.67692939
0.909897469,0.804901048
0.648625145,0.72804263
0.394747675,0.214440473
0.024972369,0.766501109
0.987488078,0.602655037
0.835997065,0.382674229
0.933923547,0.501468934
0.455744222,0.140096505
0.378555392,0.583559134
0.464306879,0.660616946
0.847756697,0.225211494
0.803887579,0.004091495
0.379008252,0.130303335
0.370815873,0.26408014
0.613398959,0.111359728
0.096012585,0.769592868
0.136293886,0.531358633
0.200071058,0.085317897
0.96832732,0.530241701
0.398132274,0.780821576
0.213766833,0.669325054
0.370831073,0.278001951
0.712093883,0.149835419
0.540379027,0.428297487
0.424714761,0.507470728
0.441332752,0.709764642
0.417019276,0.265717157
0.603661982,0.677051329
0.799139896,0.684955472
0.642216542,0.671664904
0.557533267,0.357053703
0.976468053,0.59140136
0.610160626,0.340045034
0.933023678,0.538445672
0.236890072,0.486802917
0.267220625,0.900976675
0.67401943,0.050662066
0.986478678,0.807592311
0.307389646,0.598217073
0.521607539,0.646456475
0.19125784,0.517999319
0.887282681,0.733594949
0.06929415,0.941423908
0.689354586,0.096361024
0.048121483,0.060220881
0.700951015,0.418921864
0.322275751,0.660885253
0.188512947,0.485444917
0.048699473,0.727174839
0.318381688,0.532623608
0.089790422,0.775950893
0.07136776,0.207363266
0.680925541,0.803637101
0.864467087,0.499294145
0.753874589,0.118059295
0.94182237,0.429070078
0.458271111,0.262740945
0.568728091,0.76341773
0.614699186,0.009420851
0.170579174,0.494789799
0.030682306,0.935103994
0.227361926,0.180466094
0.708753958,0.250126592
0.570997834,0.401371127
0.726886574,0.762879029
0.0283492,0.694060563
0.95039413,0.843420135
0.398728879,0.480086697
0.752512481,0.059708899
0.390893822,0.987125021
0.00939108,0.252164493
0.757789034,0.725558661
0.945990141,0.671840819
0.324205747,0.833176991
0.552053182,0.182167502
0.308581951,0.167336656
0.418116291,0.647744826
0.837332138,0.841913165
0.484193775,0.656505883
0.459554302,0.558135274
0.308074974,0.277382744
0.425037008,0.203902181
0.828977214,0.910700596
0.634472163,0.161060645
0.551833156,0.090740044
0.259848398,0.089307686
0.528479457,0.067722814
0.239846724,0.326618086
0.541147769,0.142437873
0.732121221,0.203446393
0.09920686,0.820609586
0.457280615,0.84323945
0.601434618,0.826432397
0.209512427,0.470419251
0.380435097,0.569278492
0.802346747,0.342024346
0.401016813,0.866349271
0.1532314,0.307049578
0.460411865,0.607049942
0.649520499,0.755716289
0.483674987,0.695676269
0.059481175,0.859934043
0.948952855,0.882387428
0.68257556,0.815321422
0.402005543,0.179622726
0.426227008,0.532022646
0.649148164,0.664818809
0.620344111,0.819678493
0.521372875,0.964385096
0.868677327,0.179709395
0.778500176,0.429712936
0.209348613,0.63668984
0.667080817,0.994366438
0.657813064,0.015475461
0.816302215,0.444547919
0.912277142,0.336940534
0.533383227,0.79556868
0.820599259,0.041738833
0.967613309,0.2017021
0.79469535,0.469480131
0.453208282,0.083061739
0.035564276,0.438919326
0.931154627,0.398417968
0.919535929,0.092923742
0.183881689,0.486174974
0.401055641,0.918139236
0.592892272,0.078607975
0.521232355,0.539368604
0.659116809,0.611420758
0.371675362,0.873934185
0.565774833,0.191774073
0.909050666,0.808495263
0.476255241,0.393232891
0.28946134,0.398362085
0.89462533,0.345375453
0.762862031,0.273809575
0.674292773,0.927828612
0.831416725,0.603794255
0.490356956,0.365676555
0.394619451,0.683940778
0.320339862,0.667541611
0.166869617,0.205928395
0.496097328,0.894902342
0.125434252,0.61311123
0.18821919,0.260369519
0.53132949,0.803249402
0.448519909,0.341147206
0.457206818,0.625129127
0.463650272,0.080660599
0.630427927,0.635328895
0.254618977,0.321642322
0.302356985,0.465379915
0.321438615,0.495067282
0.990758941,0.852848144
0.200206926,0.817771439
0.637147415,0.969415392
0.092437076,0.97637602
0.191782853,0.368744446
0.508545139,0.846646239
0.261566382,0.320338976
0.309064223,0.972858996
0.210889767,0.730608709
0.928116406,0.76734141
0.166593433,0.865118244
0.857758818,0.538136764
0.061044198,0.201338683
0.314850515,0.065392004
0.965521439,0.519875498
0.333087174,0.084308703
0.624743401,0.697874974
0.086226402,0.664698669
0.486500603,0.214569196
0.320173462,0.001509035
0.624933977,0.40875756
0.0984573,0.6287585
0.329819369,0.859266894
0.752322928,0.336576704
0.14978048,0.436553752
0.12836782,0.244997725
0.090172175,0.939973164
0.48794217,0.69417496
0.1539973,0.27692644
0.043376851,0.094996325
0.574315249,0.171268035
0.907669381,0.202342778
0.457795318,0.943785445
0.562103986,0.018762548
0.96440649,0.883642292
0.269067243,0.134957045
0.628952951,0.198591696
0.703506339,0.453839982
0.607504968,0.593292968
0.669662928,0.219315866
0.969819921,0.849763697
0.329424252,0.423078377
0.040097913,0.315469018
0.045594839,0.115440652
0.335613915,0.791486204
0.474693851,0.485788039
0.838061446,0.95822883
0.970421085,0.265991726
0.858724191,0.647860557
0.776823642,0.921516141
0.098242319,0.067995264
0.005312028,0.484438693
0.790583934,0.412941621
0.091999285,0.791549882
0.301461175,0.644959019
0.232767355,0.715041395
0.683601711,0.455457459
0.79827319,0.956021291
0.905397593,0.48042852
0.553235233,0.943040558
0.870261935,0.617451589
0.06963889,0.41569112
0.84535571,0.990051428
0.566888292,0.964306061
0.116595315,0.613788117
0.798337564,0.927923293
0.605973535,0.13881997
0.67408316,0.67922594
0.056777377,0.777096522
0.795878305,0.707744395
0.722334257,0.506918446
0.691405861,0.417603304
0.092123755,0.624143827
0.70119141,0.026172822
0.468000197,0.673082506
0.855283666,0.623169474
0.85933349,0.831850989
0.174176788,0.465655032
0.650594375,0.549867587
0.448670731,0.680017973
0.898882797,0.938548374
0.113790981,0.99018496
0.932917617,0.44699624
0.072947332,0.430387807
0.093687787,0.179844395
0.634476172,0.04645729
0.039120298,0.985638393
0.639895798,0.61721599
0.539305018,0.100101718
0.345260523,0.042515266
0.819356456,0.016884888
0.880626914,0.737165627
0.218098516,0.288799619
0.481401913,0.371184831
0.820345571,0.57929725
0.587893577,0.39016744
0.997563565,0.475219433
0.627186396,0.847530611
0.346232209,0.015840294
0.410181678,0.961174661
0.549634945,0.960852526
0.645185577,0.463818291
0.203070205,0.65389202
0.863672067,0.935293478
0.153145047,0.638119309
0.630864747,0.154210583
0.413004866,0.862386124
0.523686535,0.566081595
0.08671584,0.885731931
0.040702229,0.137941318
0.268307909,0.348181495
0.40490756,0.318896658
0.840000921,0.823885173
0.682326304,0.002384742
0.186260495,0.419523286
0.040041992,0.990500208
0.20162183,0.573243108
0.113907828,0.404249346
0.357172668,0.148540324
0.980230404,0.297993558
0.163044492,0.556738156
0.433199914,0.720497428
0.411575412,0.554737447
0.005023438,0.956781013
0.723662823,0.327417297
0.303908625,0.022896421
0.068455431,0.527689853
0.120730145,0.403339681
0.211254463,0.740152882
0.547877816,0.340680615
0.993951325,0.521809753
0.599066043,0.550381317
0.907554145,0.447109784
0.958979047,0.659251679
0.771037705,0.954787515
0.361284147,0.809869608
0.662608203,0.667042874
0.474082657,0.733779274
0.511697472,0.986222209
0.419748629,0.112400829
0.658352445,0.001467022
0.720513382,0.072234563
0.060567786,0.61748796
0.789345207,0.729456669
0.491873778,0.625683217
0.047412832,0.69133071
0.330310782,0.596738262
0.157550141,0.997121549
0.492628072,0.593502163
0.499370007,0.005334709
0.044024822,0.561920575
0.924030992,0.491288739
0.882132734,0.258526615
0.070560959,0.777757018
0.870501341,0.663080328
0.500266925,0.451916588
0.005915138,0.423322499
0.326742398,0.058467773
0.026600574,0.856794477
0.043321239,0.815147141
0.933137215,0.801316814
0.686297328,0.366852535
0.382096772,0.385536397
0.229737547,0.358835127
0.201097316,0.381627608
0.073520638,0.696478213
0.237989303,0.668198169
0.625832152,0.149622811
0.633305774,0.83365252
0.439079172,0.294102792
0.834920088,0.822226297
0.796332285,0.396745766
0.227553241,0.041265803
0.911823767,0.307052449
0.674955916,0.734981692
0.308741044,0.596720627
0.760328876,0.508558194
0.159434998,0.606156521
0.295003935,0.215226107
0.217316987,0.594174976
0.2530318,0.262750204
0.080841512,0.175559029
0.484222671,0.748137882
0.420775993,0.325097169
